alpha, gamma, P, Xmean, Xvar, Mmean, Mvar
0.000000, 0.030000, 310000.000000, 25364.705882, 0.000000, 85886125.351527, 5920019.077859
0.000000, 0.030000, 315000.000000, 25364.705882, 0.000000, 91141624.084274, 7090786.448612
0.000000, 0.030000, 320000.000000, 25364.705882, 0.000000, 96396358.849740, 6068221.931360
0.000000, 0.030000, 325000.000000, 25364.705882, 0.000000, 101651922.401224, 4481777.960860
0.000000, 0.040000, 230000.000000, 25364.705882, 0.000000, 1804848.414309, 9964391.937934
0.000000, 0.040000, 235000.000000, 25364.705882, 0.000000, 7060893.182750, 12344217.446804
0.000000, 0.040000, 240000.000000, 25364.705882, 0.000000, 12315180.906825, 10975187.741026
0.000000, 0.040000, 245000.000000, 25364.705882, 0.000000, 17570511.325157, 11225715.766290
0.000000, 0.040000, 250000.000000, 25364.705882, 0.000000, 22825657.072197, 8807772.134546
0.000000, 0.040000, 255000.000000, 25364.705882, 0.000000, 28080440.837540, 11911284.434364
0.000000, 0.040000, 260000.000000, 25364.705882, 0.000000, 33335515.283575, 10094858.658973
0.000000, 0.040000, 265000.000000, 25364.705882, 0.000000, 38590716.969128, 12037717.582812
0.000000, 0.040000, 270000.000000, 25364.705882, 0.000000, 43846022.255491, 11867712.895815
0.000000, 0.040000, 275000.000000, 25364.705882, 0.000000, 49101153.271158, 9587911.962193
0.000000, 0.040000, 280000.000000, 25364.705882, 0.000000, 54355888.703682, 8563066.197055
0.000000, 0.040000, 285000.000000, 25364.705882, 0.000000, 59611282.626296, 11802927.158120
0.000000, 0.040000, 290000.000000, 25364.705882, 0.000000, 64866127.857069, 12154197.920529
0.000000, 0.040000, 295000.000000, 25364.705882, 0.000000, 70120668.036595, 14194037.963940
0.000000, 0.040000, 300000.000000, 25364.705882, 0.000000, 75376126.232024, 11554501.475684
0.000000, 0.040000, 305000.000000, 25364.705882, 0.000000, 80631066.484335, 10572115.873451
0.000000, 0.040000, 310000.000000, 25364.705882, 0.000000, 85886152.956905, 9820655.011532
0.000000, 0.040000, 315000.000000, 25364.705882, 0.000000, 91141691.092658, 11346680.855505
0.000000, 0.040000, 320000.000000, 25364.705882, 0.000000, 96396579.859532, 9013427.644437
0.000000, 0.040000, 325000.000000, 25364.705882, 0.000000, 101651377.419975, 8003893.660626
0.000000, 0.050000, 230000.000000, 25364.705882, 0.000000, 1805560.210011, 16960428.399667
0.000000, 0.050000, 235000.000000, 25364.705882, 0.000000, 7060429.755992, 18495905.142296
0.000000, 0.050000, 240000.000000, 25364.705882, 0.000000, 12315485.428117, 18179956.941716
0.000000, 0.050000, 245000.000000, 25364.705882, 0.000000, 17571609.308751, 18269187.128638
0.000000, 0.050000, 250000.000000, 25364.705882, 0.000000, 22824841.132506, 15261459.081747
0.000000, 0.050000, 255000.000000, 25364.705882, 0.000000, 28080724.366420, 17572346.418945
0.000000, 0.050000, 260000.000000, 25364.705882, 0.000000, 33336085.078092, 17228344.368926
0.000000, 0.050000, 265000.000000, 25364.705882, 0.000000, 38590734.130065, 17848431.677856
0.000000, 0.050000, 270000.000000, 25364.705882, 0.000000, 43846286.883598, 15270721.146762
0.000000, 0.050000, 275000.000000, 25364.705882, 0.000000, 49101036.403898, 17614144.470264
0.000000, 0.050000, 280000.000000, 25364.705882, 0.000000, 54356564.421337, 16249353.581666
0.000000, 0.050000, 285000.000000, 25364.705882, 0.000000, 59611503.810673, 16939748.610068
0.000000, 0.050000, 290000.000000, 25364.705882, 0.000000, 64866558.651961, 17262436.842235
0.000000, 0.050000, 295000.000000, 25364.705882, 0.000000, 70121002.223000, 16382764.057499
0.000000, 0.050000, 300000.000000, 25364.705882, 0.000000, 75375719.454058, 14825663.270987
0.000000, 0.050000, 305000.000000, 25364.705882, 0.000000, 80630649.024894, 13725993.568621
0.000000, 0.050000, 310000.000000, 25364.705882, 0.000000, 85885668.984129, 17414924.184595
0.000000, 0.050000, 315000.000000, 25364.705882, 0.000000, 91141412.327299, 20190276.490487
0.000000, 0.050000, 320000.000000, 25364.705882, 0.000000, 96396569.951187, 18240309.054027
0.000000, 0.050000, 325000.000000, 25364.705882, 0.000000, 101651578.191490, 16051550.442439
0.000000, 0.060000, 230000.000000, 25364.705882, 0.000000, 1804840.070234, 29367426.493949
0.000000, 0.060000, 235000.000000, 25364.705882, 0.000000, 7060352.103520, 26051901.360483
0.000000, 0.060000, 240000.000000, 25364.705882, 0.000000, 12315875.420418, 22865523.578961
0.000000, 0.060000, 245000.000000, 25364.705882, 0.000000, 17570030.490297, 25360693.514301
0.000000, 0.060000, 250000.000000, 25364.705882, 0.000000, 22825252.204142, 25124437.613938
0.000000, 0.060000, 255000.000000, 25364.705882, 0.000000, 28079825.946671, 23169570.236603
0.000000, 0.060000, 260000.000000, 25364.705882, 0.000000, 33336632.498819, 25502220.383155
0.000000, 0.060000, 265000.000000, 25364.705882, 0.000000, 38591053.605113, 23806160.592003
0.000000, 0.060000, 270000.000000, 25364.705882, 0.000000, 43845615.184692, 23282630.642011
0.000000, 0.060000, 275000.000000, 25364.705882, 0.000000, 49100765.356159, 27120789.126437
0.000000, 0.060000, 280000.000000, 25364.705882, 0.000000, 54356211.540864, 23288618.215142
0.000000, 0.060000, 285000.000000, 25364.705882, 0.000000, 59611390.156965, 23846008.931908
0.000000, 0.060000, 290000.000000, 25364.705882, 0.000000, 64866095.454189, 23464539.614627
0.000000, 0.060000, 295000.000000, 25364.705882, 0.000000, 70121704.317534, 24450923.082422
0.000000, 0.060000, 300000.000000, 25364.705882, 0.000000, 75375281.623717, 20955502.065875
0.000000, 0.060000, 305000.000000, 25364.705882, 0.000000, 80631114.016646, 30691613.040980
0.000000, 0.060000, 310000.000000, 25364.705882, 0.000000, 85886846.421272, 21932220.502866
0.000000, 0.060000, 315000.000000, 25364.705882, 0.000000, 91141850.584179, 24425270.453853
0.000000, 0.060000, 320000.000000, 25364.705882, 0.000000, 96396288.557140, 29409974.311225
0.000000, 0.060000, 325000.000000, 25364.705882, 0.000000, 101651393.335813, 24523917.923402
0.000000, 0.070000, 230000.000000, 25364.705882, 0.000000, 1804953.700465, 25889081.250223
0.000000, 0.070000, 235000.000000, 25364.705882, 0.000000, 7060907.312567, 37429115.684140
0.000000, 0.070000, 240000.000000, 25364.705882, 0.000000, 12315874.908422, 27349380.429165
0.000000, 0.070000, 245000.000000, 25364.705882, 0.000000, 17570147.375389, 33999880.938876
0.000000, 0.070000, 250000.000000, 25364.705882, 0.000000, 22825032.014631, 31096723.618276
0.000000, 0.070000, 255000.000000, 25364.705882, 0.000000, 28081123.550515, 28050774.383797
0.000000, 0.070000, 260000.000000, 25364.705882, 0.000000, 33336189.314713, 28041701.677373
0.000000, 0.070000, 265000.000000, 25364.705882, 0.000000, 38590027.574733, 35563335.151144
0.000000, 0.070000, 270000.000000, 25364.705882, 0.000000, 43845732.914126, 31637509.323228
0.000000, 0.070000, 275000.000000, 25364.705882, 0.000000, 49101357.809089, 31573428.996991
0.000000, 0.070000, 280000.000000, 25364.705882, 0.000000, 54355624.675877, 35902375.205213
0.000000, 0.070000, 285000.000000, 25364.705882, 0.000000, 59610958.461883, 30416653.112939
0.000000, 0.070000, 290000.000000, 25364.705882, 0.000000, 64865966.188397, 26301250.897534
0.000000, 0.070000, 295000.000000, 25364.705882, 0.000000, 70121250.728530, 29159058.280512
0.000000, 0.070000, 300000.000000, 25364.705882, 0.000000, 75377225.648461, 36947062.590779
0.000000, 0.070000, 305000.000000, 25364.705882, 0.000000, 80631538.255342, 33790088.396546
0.000000, 0.070000, 310000.000000, 25364.705882, 0.000000, 85886402.627069, 30390045.539607
0.000000, 0.070000, 315000.000000, 25364.705882, 0.000000, 91142080.239810, 26618791.594538
0.000000, 0.070000, 320000.000000, 25364.705882, 0.000000, 96396651.194909, 24341729.060860
0.000000, 0.070000, 325000.000000, 25364.705882, 0.000000, 101651322.492775, 35877262.252302
0.000000, 0.080000, 230000.000000, 25364.705882, 0.000000, 1805532.671934, 40236819.473845
0.000000, 0.080000, 235000.000000, 25364.705882, 0.000000, 7059800.151544, 44731710.074665
0.000000, 0.080000, 240000.000000, 25364.705882, 0.000000, 12315488.452691, 39891952.775463
0.000000, 0.080000, 245000.000000, 25364.705882, 0.000000, 17570674.587525, 37640760.005832
0.000000, 0.080000, 250000.000000, 25364.705882, 0.000000, 22826498.535199, 37545057.947916
0.000000, 0.080000, 255000.000000, 25364.705882, 0.000000, 28079251.582813, 41826912.068266
0.000000, 0.080000, 260000.000000, 25364.705882, 0.000000, 33335282.577834, 42191254.514539
0.000000, 0.080000, 265000.000000, 25364.705882, 0.000000, 38589573.134072, 49287427.141363
0.000000, 0.080000, 270000.000000, 25364.705882, 0.000000, 43845309.143573, 47479854.610523
0.000000, 0.080000, 275000.000000, 25364.705882, 0.000000, 49101167.658018, 45840767.734036
0.000000, 0.080000, 280000.000000, 25364.705882, 0.000000, 54356280.713995, 45430110.429800
0.000000, 0.080000, 285000.000000, 25364.705882, 0.000000, 59610601.627092, 61426388.592430
0.000000, 0.080000, 290000.000000, 25364.705882, 0.000000, 64866286.209025, 34699704.763929
0.000000, 0.080000, 295000.000000, 25364.705882, 0.000000, 70121315.273261, 53290740.101843
0.000000, 0.080000, 300000.000000, 25364.705882, 0.000000, 75375605.942472, 51787592.421172
0.000000, 0.080000, 305000.000000, 25364.705882, 0.000000, 80630998.548471, 44004046.140917
0.000000, 0.080000, 310000.000000, 25364.705882, 0.000000, 85886342.500001, 48384987.031805
0.000000, 0.080000, 315000.000000, 25364.705882, 0.000000, 91141742.796265, 51285706.943855
0.000000, 0.080000, 320000.000000, 25364.705882, 0.000000, 96395886.448123, 45423366.415506
0.000000, 0.080000, 325000.000000, 25364.705882, 0.000000, 101650967.960260, 47324194.497235
0.000000, 0.090000, 230000.000000, 25364.705882, 0.000000, 1805841.284282, 57923950.569345
0.000000, 0.090000, 235000.000000, 25364.705882, 0.000000, 7059457.721765, 48954334.756168
0.000000, 0.090000, 240000.000000, 25364.705882, 0.000000, 12315256.268800, 51911874.526524
0.000000, 0.090000, 245000.000000, 25364.705882, 0.000000, 17569900.209532, 53579089.515412
0.000000, 0.090000, 250000.000000, 25364.705882, 0.000000, 22827133.535901, 65912708.041331
0.000000, 0.090000, 255000.000000, 25364.705882, 0.000000, 28081341.830648, 48782324.052216
0.000000, 0.090000, 260000.000000, 25364.705882, 0.000000, 33335408.249311, 70498037.054009
0.000000, 0.090000, 265000.000000, 25364.705882, 0.000000, 38589532.923691, 52492236.667555
0.000000, 0.090000, 270000.000000, 25364.705882, 0.000000, 43846186.826249, 56542511.200530
0.000000, 0.090000, 275000.000000, 25364.705882, 0.000000, 49101030.828983, 54074359.874314
0.000000, 0.090000, 280000.000000, 25364.705882, 0.000000, 54355580.442098, 50880025.194093
0.000000, 0.090000, 285000.000000, 25364.705882, 0.000000, 59611319.280904, 55303078.149388
0.000000, 0.090000, 290000.000000, 25364.705882, 0.000000, 64866891.118386, 45517908.572652
0.000000, 0.090000, 295000.000000, 25364.705882, 0.000000, 70121971.823971, 51506501.211393
0.000000, 0.090000, 300000.000000, 25364.705882, 0.000000, 75376158.017648, 57109578.242142
0.000000, 0.090000, 305000.000000, 25364.705882, 0.000000, 80631975.117644, 54336788.314621
0.000000, 0.090000, 310000.000000, 25364.705882, 0.000000, 85886633.807398, 62976515.110036
0.000000, 0.090000, 315000.000000, 25364.705882, 0.000000, 91142544.865095, 54764772.437695
0.000000, 0.090000, 320000.000000, 25364.705882, 0.000000, 96395651.832654, 50441684.672265
0.000000, 0.090000, 325000.000000, 25364.705882, 0.000000, 101651265.261909, 55648330.496409
0.000000, 0.100000, 230000.000000, 25364.705882, 0.000000, 1804962.882572, 68495642.441902
0.000000, 0.100000, 235000.000000, 25364.705882, 0.000000, 7060741.340919, 73097346.072471
0.000000, 0.100000, 240000.000000, 25364.705882, 0.000000, 12316651.022765, 74098002.480110
0.000000, 0.100000, 245000.000000, 25364.705882, 0.000000, 17570063.147092, 55358621.612587
0.000000, 0.100000, 250000.000000, 25364.705882, 0.000000, 22824481.882694, 67108005.229109
0.000000, 0.100000, 255000.000000, 25364.705882, 0.000000, 28081622.361360, 74099851.667005
0.000000, 0.100000, 260000.000000, 25364.705882, 0.000000, 33335706.718067, 77696485.095944
0.000000, 0.100000, 265000.000000, 25364.705882, 0.000000, 38591142.655484, 67676949.691487
0.000000, 0.100000, 270000.000000, 25364.705882, 0.000000, 43846185.911088, 69491785.194410
0.000000, 0.100000, 275000.000000, 25364.705882, 0.000000, 49099975.172202, 83304987.785218
0.000000, 0.100000, 280000.000000, 25364.705882, 0.000000, 54355110.727797, 61152468.487913
0.000000, 0.100000, 285000.000000, 25364.705882, 0.000000, 59611597.584137, 70963178.171072
0.000000, 0.100000, 290000.000000, 25364.705882, 0.000000, 64866662.189259, 65703295.953626
0.000000, 0.100000, 295000.000000, 25364.705882, 0.000000, 70121453.409720, 68230652.446087
0.000000, 0.100000, 300000.000000, 25364.705882, 0.000000, 75375129.169164, 78582027.051389
0.000000, 0.100000, 305000.000000, 25364.705882, 0.000000, 80632161.144620, 65702716.685011
0.000000, 0.100000, 310000.000000, 25364.705882, 0.000000, 85887651.724231, 61901456.720438
0.000000, 0.100000, 315000.000000, 25364.705882, 0.000000, 91140689.213048, 64799966.588844
0.000000, 0.100000, 320000.000000, 25364.705882, 0.000000, 96396254.923285, 75407491.833766
0.000000, 0.100000, 325000.000000, 25364.705882, 0.000000, 101652465.323207, 60801396.060319
0.010000, 0.000000, 230000.000000, 25369.923351, 20179.222229, 1805054.926518, 16729797.751990
0.010000, 0.000000, 235000.000000, 25340.896883, 24126.597915, 7060442.577179, 23626590.423087
0.010000, 0.000000, 240000.000000, 25346.411353, 18939.947626, 12315976.966760, 24956156.661038
0.010000, 0.000000, 245000.000000, 25374.047152, 17711.412763, 17571264.032498, 20647581.370404
0.010000, 0.000000, 250000.000000, 25379.123015, 18512.814019, 22825391.279579, 21950732.734583
0.010000, 0.000000, 255000.000000, 25353.936244, 18470.788849, 28080200.825813, 20220598.167982
0.010000, 0.000000, 260000.000000, 25392.944629, 22387.766893, 33336079.961090, 21321747.162444
0.010000, 0.000000, 265000.000000, 25366.669340, 21075.088914, 38590970.200862, 24938889.427211
0.010000, 0.000000, 270000.000000, 25392.165431, 21352.983910, 43845717.227186, 19583056.412910
0.010000, 0.000000, 275000.000000, 25376.015170, 19835.495608, 49100623.473782, 23932252.165515
0.010000, 0.000000, 280000.000000, 25380.965967, 18553.390770, 54355441.199350, 23723751.648493
0.010000, 0.000000, 285000.000000, 25348.571257, 25624.582083, 59610956.989284, 27557476.189839
0.010000, 0.000000, 290000.000000, 25353.923539, 20720.301264, 64865430.747771, 17601996.078768
0.010000, 0.000000, 295000.000000, 25360.284984, 23702.896848, 70120674.057174, 16867134.187164
0.010000, 0.000000, 300000.000000, 25368.853609, 15977.069175, 75376607.426777, 22706909.913579
0.010000, 0.000000, 305000.000000, 25368.477471, 17997.787069, 80630867.210943, 16906378.602666
0.010000, 0.000000, 310000.000000, 25351.529760, 24753.323983, 85886202.322822, 19144044.172268
0.010000, 0.000000, 315000.000000, 25356.162576, 18973.116648, 91141252.402087, 18781220.411713
0.010000, 0.000000, 320000.000000, 25372.916662, 18885.881991, 96396976.051117, 18398346.198383
0.010000, 0.000000, 325000.000000, 25366.208264, 20947.320340, 101651621.521969, 21318350.429566
0.010000, 0.010000, 230000.000000, 25370.251654, 17780.996635, 1805465.902512, 35254994.566544
0.010000, 0.010000, 235000.000000, 25361.442564, 21437.872114, 7060637.015421, 23565461.942882
0.010000, 0.010000, 240000.000000, 25368.345861, 23092.883913, 12315362.298713, 30226723.665867
0.010000, 0.010000, 245000.000000, 25360.929598, 21741.056151, 17570500.906961, 34144377.996456
0.010000, 0.010000, 250000.000000, 25359.786987, 20115.522081, 22825314.308602, 22443575.355143
0.010000, 0.010000, 255000.000000, 25340.650862, 21283.345764, 28081395.235913, 27915664.306515
0.010000, 0.010000, 260000.000000, 25353.814998, 23656.926024, 33336512.514577, 24091825.024634
0.010000, 0.010000, 265000.000000, 25352.963152, 22357.651193, 38590460.248216, 30000778.702810
0.010000, 0.010000, 270000.000000, 25351.059341, 19165.756789, 43845790.963774, 27126037.029157
0.010000, 0.010000, 275000.000000, 25332.823028, 19391.808080, 49100828.023505, 23806683.548510
0.010000, 0.010000, 280000.000000, 25346.449205, 21604.141788, 54355622.079680, 31919729.617957
0.010000, 0.010000, 285000.000000, 25376.651053, 25099.063861, 59610914.003609, 33886676.302559
0.010000, 0.010000, 290000.000000, 25377.118681, 17294.067037, 64865339.002404, 23236789.972888
0.010000, 0.010000, 295000.000000, 25359.943428, 19967.340616, 70121664.178264, 25551785.830664
0.010000, 0.010000, 300000.000000, 25360.257558, 17419.751711, 75375760.350241, 31958368.338311
0.010000, 0.010000, 305000.000000, 25364.145633, 20455.790425, 80629971.941428, 28663159.178448
0.010000, 0.010000, 310000.000000, 25388.129213, 17557.696325, 85887549.251822, 30249806.918136
0.010000, 0.010000, 315000.000000, 25379.110024, 20544.338287, 91141963.567386, 32157449.770472
0.010000, 0.010000, 320000.000000, 25360.545054, 23511.347435, 96396565.100361, 23468738.868222
0.010000, 0.010000, 325000.000000, 25385.855977, 22341.285911, 101651350.326722, 34175979.910299
0.010000, 0.020000, 230000.000000, 25383.619641, 20185.194116, 1805136.551493, 39557311.526333
0.010000, 0.020000, 235000.000000, 25392.956184, 16946.885053, 7059791.420829, 41902018.564501
0.010000, 0.020000, 240000.000000, 25356.677362, 20250.458836, 12316157.321768, 46935835.131792
0.010000, 0.020000, 245000.000000, 25361.465180, 18480.155309, 17570454.921624, 38961610.580772
0.010000, 0.020000, 250000.000000, 25375.943614, 21661.965248, 22825832.079029, 35786197.191280
0.010000, 0.020000, 255000.000000, 25370.096043, 21217.220412, 28081897.752028, 30905367.658002
0.010000, 0.020000, 260000.000000, 25344.117470, 21067.528304, 33335228.307991, 55277844.657837
0.010000, 0.020000, 265000.000000, 25355.145425, 19135.101539, 38590576.715239, 30296765.385660
0.010000, 0.020000, 270000.000000, 25346.535304, 22758.719722, 43846244.845790, 36589572.858059
0.010000, 0.020000, 275000.000000, 25386.255994, 25304.943939, 49100139.086789, 35445836.940221
0.010000, 0.020000, 280000.000000, 25332.837493, 19077.550819, 54357760.290402, 39516651.474937
0.010000, 0.020000, 285000.000000, 25375.303658, 19796.166601, 59611082.912967, 29210785.242474
0.010000, 0.020000, 290000.000000, 25359.126426, 16226.986580, 64864725.383161, 40654016.631585
0.010000, 0.020000, 295000.000000, 25350.991135, 17326.464334, 70121695.717234, 32726845.135810
0.010000, 0.020000, 300000.000000, 25351.534145, 22749.526197, 75376042.782566, 47310804.878672
0.010000, 0.020000, 305000.000000, 25354.553760, 16818.358751, 80631354.527076, 35990864.713772
0.010000, 0.020000, 310000.000000, 25356.048461, 19206.569900, 85885902.717036, 32730286.572761
0.010000, 0.020000, 315000.000000, 25382.144395, 19617.786793, 91140635.710837, 38508309.084129
0.010000, 0.020000, 320000.000000, 25356.950786, 20494.758811, 96395434.669130, 33064582.895514
0.010000, 0.020000, 325000.000000, 25347.328789, 26700.087703, 101652003.078364, 46368122.194449
0.010000, 0.030000, 230000.000000, 25355.654957, 21389.148734, 1806006.751212, 63181035.941188
0.010000, 0.030000, 235000.000000, 25354.161954, 25692.143187, 7059950.461894, 47615979.919596
0.010000, 0.030000, 240000.000000, 25349.923462, 23334.568693, 12316245.590349, 47885545.828847
0.010000, 0.030000, 245000.000000, 25363.845215, 27186.760911, 17570440.222586, 54974346.941460
0.010000, 0.030000, 250000.000000, 25363.304390, 21182.144869, 22826713.736650, 56882999.778337
0.010000, 0.030000, 255000.000000, 25368.186006, 18458.025744, 28082317.476919, 58894905.585946
0.010000, 0.030000, 260000.000000, 25394.488703, 20452.126581, 33334185.545802, 60632368.862587
0.010000, 0.030000, 265000.000000, 25361.866814, 26201.727571, 38589858.724286, 47919847.700491
0.010000, 0.030000, 270000.000000, 25369.037731, 19793.748334, 43846442.718593, 44201508.689304
0.010000, 0.030000, 275000.000000, 25359.956461, 21839.847082, 49101022.150989, 38057638.386899
0.010000, 0.030000, 280000.000000, 25372.862149, 21070.828792, 54355119.960117, 39566598.111857
0.010000, 0.030000, 285000.000000, 25359.289038, 22886.251245, 59610856.697116, 67157363.961857
0.010000, 0.030000, 290000.000000, 25353.666364, 26965.208357, 64865746.270581, 47897945.363865
0.010000, 0.030000, 295000.000000, 25363.115808, 14365.390759, 70121211.408589, 48175058.577761
0.010000, 0.030000, 300000.000000, 25365.699007, 19284.656922, 75375142.404353, 57745329.054385
