alpha, gamma, P, Xmean, Xvar, Mmean, Mvar
0.000000, 0.090000, 260000.000000, 25364.705882, 0.000000, 285005572.392599, 820087565.294889
0.000000, 0.090000, 265000.000000, 25364.705882, 0.000000, 329927444.294785, 903825976.228753
0.000000, 0.090000, 270000.000000, 25364.705882, 0.000000, 374852223.377493, 761415591.326303
0.000000, 0.090000, 275000.000000, 25364.705882, 0.000000, 419782997.157320, 716528408.236756
0.000000, 0.090000, 280000.000000, 25364.705882, 0.000000, 464706595.785014, 648551976.217942
0.000000, 0.090000, 285000.000000, 25364.705882, 0.000000, 509641819.924539, 805011893.754869
0.000000, 0.090000, 290000.000000, 25364.705882, 0.000000, 554574243.797680, 850444280.435570
0.000000, 0.090000, 295000.000000, 25364.705882, 0.000000, 599496696.203186, 610326143.692408
0.000000, 0.090000, 300000.000000, 25364.705882, 0.000000, 644422156.814460, 631690069.202682
0.000000, 0.090000, 305000.000000, 25364.705882, 0.000000, 689354820.669862, 546409762.515392
0.000000, 0.090000, 310000.000000, 25364.705882, 0.000000, 734281201.410176, 632599538.549517
0.000000, 0.090000, 315000.000000, 25364.705882, 0.000000, 779205949.960940, 742072033.308222
0.000000, 0.090000, 320000.000000, 25364.705882, 0.000000, 824133458.158738, 692049969.755176
0.000000, 0.090000, 325000.000000, 25364.705882, 0.000000, 869061369.437414, 719511718.384220
0.000000, 0.100000, 230000.000000, 25364.705882, 0.000000, 15432418.473389, 858303514.974743
0.000000, 0.100000, 235000.000000, 25364.705882, 0.000000, 60366318.103060, 735262573.736931
0.000000, 0.100000, 240000.000000, 25364.705882, 0.000000, 105288211.766231, 716042313.875265
0.000000, 0.100000, 245000.000000, 25364.705882, 0.000000, 150219750.915129, 770158238.146054
0.000000, 0.100000, 250000.000000, 25364.705882, 0.000000, 195148487.254280, 678471516.504442
0.000000, 0.100000, 255000.000000, 25364.705882, 0.000000, 240071913.979238, 714155831.312314
0.000000, 0.100000, 260000.000000, 25364.705882, 0.000000, 285000963.233216, 739145607.746272
0.000000, 0.100000, 265000.000000, 25364.705882, 0.000000, 329928482.206253, 813853851.563964
0.000000, 0.100000, 270000.000000, 25364.705882, 0.000000, 374858666.827182, 648658803.103833
0.000000, 0.100000, 275000.000000, 25364.705882, 0.000000, 419785563.150864, 1109929109.187706
0.000000, 0.100000, 280000.000000, 25364.705882, 0.000000, 464718150.010304, 899902649.329474
0.000000, 0.100000, 285000.000000, 25364.705882, 0.000000, 509646497.223400, 804644523.300111
0.000000, 0.100000, 290000.000000, 25364.705882, 0.000000, 554571246.880469, 847344108.026846
0.000000, 0.100000, 295000.000000, 25364.705882, 0.000000, 599495469.965680, 770335064.881524
0.000000, 0.100000, 300000.000000, 25364.705882, 0.000000, 644422757.583487, 830059494.736220
0.000000, 0.100000, 305000.000000, 25364.705882, 0.000000, 689352864.671732, 687297468.251336
0.000000, 0.100000, 310000.000000, 25364.705882, 0.000000, 734278995.480595, 840040892.890523
0.000000, 0.100000, 315000.000000, 25364.705882, 0.000000, 779208684.699420, 998035743.112900
0.000000, 0.100000, 320000.000000, 25364.705882, 0.000000, 824133236.298190, 917726169.749179
0.000000, 0.100000, 325000.000000, 25364.705882, 0.000000, 869065620.495131, 799161380.140070
0.010000, 0.000000, 230000.000000, 25348.763637, 19229.038460, 15431980.802554, 673881478029.718260
0.010000, 0.000000, 235000.000000, 25356.416527, 20567.779133, 60276490.890487, 488510600887.669680
0.010000, 0.000000, 240000.000000, 25369.735272, 21774.808343, 105236508.788146, 549213664713.386840
0.010000, 0.000000, 245000.000000, 25368.891796, 22497.267368, 150249339.203271, 562166643593.963750
0.010000, 0.000000, 250000.000000, 25353.798764, 21712.836018, 195263320.985790, 508835528424.314880
0.010000, 0.000000, 255000.000000, 25357.544284, 19485.202794, 240099026.711776, 547491322702.614750
0.010000, 0.000000, 260000.000000, 25362.921974, 19746.130101, 284808088.105096, 523556715428.476010
0.010000, 0.000000, 265000.000000, 25381.311078, 18219.984828, 329858572.148832, 482015847160.411380
0.010000, 0.000000, 270000.000000, 25373.711737, 18249.074934, 374918910.100252, 483343784895.811710
0.010000, 0.000000, 275000.000000, 25375.368961, 24786.970550, 419894109.937661, 622822279156.986940
0.010000, 0.000000, 280000.000000, 25352.627225, 19028.314691, 464615076.432664, 662015497641.482910
0.010000, 0.000000, 285000.000000, 25364.375650, 22514.254652, 509705993.469999, 528611441941.237300
0.010000, 0.000000, 290000.000000, 25350.777880, 17421.568994, 554537799.809039, 491680257098.386050
0.010000, 0.000000, 295000.000000, 25376.043576, 19816.463129, 599458933.229899, 445997955216.854740
0.010000, 0.000000, 300000.000000, 25364.568943, 24913.129055, 644406150.629994, 615166570582.549440
0.010000, 0.000000, 305000.000000, 25369.856992, 16820.312479, 689269443.229142, 581649168877.162480
0.010000, 0.000000, 310000.000000, 25386.573011, 24388.583566, 734200136.518598, 435233241536.318360
0.010000, 0.000000, 315000.000000, 25349.782610, 19190.604599, 779297085.682459, 476403777011.982850
0.010000, 0.000000, 320000.000000, 25351.549763, 19915.314872, 824167151.636209, 544168559555.048460
0.010000, 0.000000, 325000.000000, 25382.685691, 18132.504100, 869165909.032848, 582020083378.791020
0.010000, 0.010000, 230000.000000, 25349.456325, 20217.467202, 15492392.610375, 437412554979.025390
0.010000, 0.010000, 235000.000000, 25373.067731, 22669.470521, 60330600.616777, 657227511809.088260
0.010000, 0.010000, 240000.000000, 25372.347006, 22005.351775, 105371945.619114, 592428873346.266970
0.010000, 0.010000, 245000.000000, 25378.772336, 19427.454792, 150056834.173842, 467449569900.861880
0.010000, 0.010000, 250000.000000, 25344.649551, 25995.008350, 195122940.544672, 604185989621.699710
0.010000, 0.010000, 255000.000000, 25364.137402, 20100.505991, 240058681.656933, 602733107941.040770
0.010000, 0.010000, 260000.000000, 25355.527580, 19664.016745, 285040858.624235, 533559673666.933170
0.010000, 0.010000, 265000.000000, 25394.797557, 22768.176984, 329898291.419857, 471269055264.166140
0.010000, 0.010000, 270000.000000, 25352.250311, 26427.243731, 374908040.706010, 519607694466.697450
0.010000, 0.010000, 275000.000000, 25368.395876, 21567.965119, 419955473.460360, 675638059146.542970
0.010000, 0.010000, 280000.000000, 25360.899035, 20894.781570, 464710901.542715, 566411188452.788210
0.010000, 0.010000, 285000.000000, 25363.779783, 17734.126020, 509616874.545789, 584831023963.999880
0.010000, 0.010000, 290000.000000, 25353.638797, 17502.098973, 554497405.962351, 510222597103.290470
0.010000, 0.010000, 295000.000000, 25364.235321, 21065.272250, 599500850.025641, 540713767916.937740
0.010000, 0.010000, 300000.000000, 25376.926323, 21967.165882, 644387465.202994, 620199795670.307130
0.010000, 0.010000, 305000.000000, 25367.580161, 21945.608821, 689290511.140903, 470796570033.969060
0.010000, 0.010000, 310000.000000, 25355.657550, 22788.733758, 734187419.991584, 615670356302.121090
0.010000, 0.010000, 315000.000000, 25357.869648, 20131.708075, 779194069.479823, 407682480553.036800
0.010000, 0.010000, 320000.000000, 25369.593018, 22331.390727, 824143757.537526, 511417352713.319150
0.010000, 0.010000, 325000.000000, 25377.029037, 27289.285251, 869120224.533051, 335538752446.889160
0.010000, 0.020000, 230000.000000, 25373.863851, 19613.510024, 15487847.435056, 569727691764.389770
0.010000, 0.020000, 235000.000000, 25351.757780, 17951.497613, 60460203.147723, 630402972586.622310
0.010000, 0.020000, 240000.000000, 25354.711028, 21172.261187, 105306639.642556, 633304575939.713750
0.010000, 0.020000, 245000.000000, 25358.315308, 16294.153011, 150216017.422754, 460734809125.715270
0.010000, 0.020000, 250000.000000, 25361.996486, 23152.781486, 195092294.598827, 648153869816.308720
0.010000, 0.020000, 255000.000000, 25368.030123, 21922.920486, 240171063.894621, 479831263091.322270
0.010000, 0.020000, 260000.000000, 25344.779801, 19577.729962, 285066066.482211, 553537288876.551150
0.010000, 0.020000, 265000.000000, 25364.329475, 17788.752171, 329886799.990530, 753213551043.420650
0.010000, 0.020000, 270000.000000, 25356.638850, 17801.832305, 374864936.490301, 574980059451.925170
0.010000, 0.020000, 275000.000000, 25381.583062, 16547.052640, 419725133.295964, 516514053871.414610
0.010000, 0.020000, 280000.000000, 25369.563039, 22493.547272, 464680341.397040, 513493823563.055850
0.010000, 0.020000, 285000.000000, 25367.656960, 15620.663980, 509744977.021152, 550208429057.260860
0.010000, 0.020000, 290000.000000, 25349.105864, 20742.663854, 554583750.622171, 542772815955.965700
0.010000, 0.020000, 295000.000000, 25365.228592, 16949.197350, 599555072.985915, 459081593571.611760
0.010000, 0.020000, 300000.000000, 25376.253199, 19756.445533, 644435697.278758, 577509431756.030150
0.010000, 0.020000, 305000.000000, 25318.533541, 22107.630837, 689285391.710976, 594854407819.121090
0.010000, 0.020000, 310000.000000, 25336.384982, 18090.961964, 734286605.377536, 580488299888.496340
0.010000, 0.020000, 315000.000000, 25365.576585, 15711.455313, 779204531.214061, 579523509659.126460
0.010000, 0.020000, 320000.000000, 25348.860924, 17949.939067, 824172868.580512, 698507944351.302000
0.010000, 0.020000, 325000.000000, 25357.983975, 24461.504671, 868964216.908026, 487020799096.045470
0.010000, 0.030000, 230000.000000, 25356.473715, 18833.443211, 15362292.247014, 643710473118.413940
0.010000, 0.030000, 235000.000000, 25397.059711, 30046.316060, 60457689.185456, 589385155246.541630
0.010000, 0.030000, 240000.000000, 25361.199311, 18500.294162, 105344965.591974, 573791770401.711060
0.010000, 0.030000, 245000.000000, 25378.845605, 19496.709631, 150288347.806762, 417632057030.098690
0.010000, 0.030000, 250000.000000, 25352.328728, 20838.868825, 195156514.107206, 627628475621.128910
0.010000, 0.030000, 255000.000000, 25365.071034, 17866.182521, 240135810.037604, 615613670418.292720
0.010000, 0.030000, 260000.000000, 25368.563104, 21091.571137, 285080329.526964, 517131101232.489560
0.010000, 0.030000, 265000.000000, 25357.855786, 19698.360399, 329938599.649791, 573475284348.076780
0.010000, 0.030000, 270000.000000, 25363.210766, 17135.425021, 374922689.280981, 644542598852.254520
0.010000, 0.030000, 275000.000000, 25345.794746, 24160.440071, 419812728.765881, 484125946411.436100
0.010000, 0.030000, 280000.000000, 25355.949280, 19226.637654, 464586232.482391, 511200014052.047730
0.010000, 0.030000, 285000.000000, 25337.901856, 21523.361872, 509522533.175851, 506459545174.220030
0.010000, 0.030000, 290000.000000, 25356.060260, 21281.034879, 554641866.362391, 492823260408.924560
